"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"422",14.1612848829514,13.4981469959145,14.2406736040229,13.2881938084338,14.6378318311905,14.2108538544834,13.9293490453957,14.1638573455152,14.5241375946456,14.0557225747322,14.2417890012851,14.5753263408713,14.9012955263339,14.7134779469745,14.2240957225862,14.1695848330792,14.6787223875703,14.6115860689479
"423",14.1334155767055,13.16385421736,14.1440373538264,13.1181235927527,14.6181181185863,14.4440090345332,13.8815535580103,14.3596297743376,14.5846702225952,14.1965573241986,14.3291850827906,14.5242393830497,14.8444973664587,14.7871836964539,14.4316571944562,14.265118253167,14.5567162086553,14.5775208992749
"424",14.3699011056191,13.2338563489024,14.3178643883913,13.2513590900005,14.5270176233338,14.4374060722858,13.855522745685,14.2611878042644,14.6830936801043,14.1730146274419,14.1656120296871,14.7018779952734,14.9047157623945,14.8277301110586,14.5070535714223,14.2547715587773,14.4391129647199,14.4501239112911
"425",14.1166408811567,13.001541563448,14.2644050852389,13.1161294291776,14.5844331987838,14.3780784362854,13.8697800493521,14.2126122313558,14.7152240422555,14.3415296295208,14.1605470220687,14.4608451414491,14.9945749860323,14.6353811069816,14.2666953787493,14.2151859870553,14.5833520141025,14.4355419781707
"426",14.3166253672288,13.3961356349834,14.3143900530452,13.025357422465,14.5668640406449,14.4571809674642,13.9248689298911,14.0836056263622,14.4546119554915,14.2709272110784,14.3834005187832,14.7376414532729,14.9430652697163,14.6419811669731,14.3374669779759,14.1427079967869,14.495888966674,14.5274354590904
"427",14.351173344195,13.7417942071985,14.3366620717389,13.2705138035629,14.6085995448655,14.6223289094749,13.8389498620932,14.0867109777027,14.5833152307012,14.0698886308697,14.3578067279299,14.5342879057921,15.0418021213082,14.7026185181742,14.4080435067999,14.3975990091278,14.5116196418379,14.5956547308844
"428",14.5373888254618,13.1831154043101,14.2109778448846,13.3981943258384,14.6832886508039,14.4906897304723,13.8700244508424,14.2563418999816,14.6027715236347,14.2440321108882,14.1147011070298,14.5899892831277,14.9153790960305,14.6896334538986,14.2849691973696,14.3607651127657,14.6080264650452,14.4748705862122
"429",14.3362364109054,13.6294168733038,14.2788239079853,13.3202932904881,14.6426705529796,14.4784331671006,13.9334657829413,14.2607771691498,14.4914956010351,14.0400551738726,14.0271205224671,14.5346539839845,14.8778820954019,14.8452444077973,14.4027425638365,14.2463614790131,14.6464354590982,14.5581465107816
"430",14.1787658189697,13.5159463985786,14.1234987633153,13.1753665383541,14.8630846792468,14.5344958546697,13.7934382841914,14.2320780965978,14.5606994284011,13.9052929494828,13.9935622978403,14.5433607430198,14.872099180299,14.656500560879,14.4583086951074,14.2247170698995,14.6950753901833,14.5781176384192
"431",14.2833986898485,13.1866213290269,14.2550831792455,13.4124972912443,14.7374654091558,14.3905548894475,13.7989140664971,14.1992005588992,14.5634781267817,14.2938048312965,13.9808875756069,14.5260595433172,14.8957611690108,14.7500791690251,14.4666293535517,14.3958447486398,14.5771683717814,14.5745913115967
"432",14.1798039041346,13.1765346610348,14.2330923611175,13.5369916467584,14.6638177620162,14.4598158565236,13.8756076761444,14.4575820168813,14.5378264214617,13.8397317007281,13.9827198806966,14.5540151644029,14.8826371063805,14.7224803693143,14.4766026526149,14.3017219549885,14.588031184139,14.4449897793031
"433",14.3949113580685,13.2414461108222,14.2596636525187,12.9778236973104,14.6532654036357,14.4340776451002,13.9764316933888,14.3076844889559,14.5482068102434,14.2671383126894,14.1364793023802,14.6557254350407,14.7800608663181,14.7153090821629,14.5015271695056,14.3715481192586,14.8138366019643,14.5574961683211
"434",14.4870052389855,13.7132179350943,14.3595913957527,13.4913161563336,14.7555065605093,14.4578014936592,13.9848585816419,14.3021408292027,14.6489362597823,14.2028031715282,14.3044692380993,14.7035796104201,14.797722904258,14.6805600222386,14.4787869547373,14.2723712371331,14.6279898654879,14.7446833920614
"435",14.3163573001738,13.7231926757029,14.3697089455489,13.4625779232077,14.6735741418943,14.3255005755539,13.8143178006869,14.3815133570182,14.6200566044324,14.2697434959267,14.2457721183566,14.6293403310386,14.8192545652339,14.6879573037518,14.5517744498047,14.4181425196886,14.4951648221135,14.5738185480515
"436",14.3514718785954,13.6985054185699,14.197871857771,13.0217671556022,14.6186354922024,14.2996157375245,13.9145742786445,14.2215817520563,14.6215314408478,14.2272824087215,14.2018810036751,14.5819599516765,14.688891641061,14.5669852087685,14.4163522894013,14.3601923300466,14.5955230932341,14.5749547094187
"437",14.4062477699703,13.4968882462369,14.3644737874925,13.0422590767525,14.6852817934841,14.380557919074,13.9127502473417,14.4741885740487,14.7296036611051,14.3171579114436,14.2626431659233,14.7954170254807,14.7406411644579,14.6078381857998,14.3439210245288,14.3796775790044,14.679617979435,14.5765809706637
"438",14.4192655995332,13.8983746981891,14.3736182562508,13.3720073978495,14.6652278071758,14.4028923881788,14.044144471107,14.3572271425045,14.6144065218371,14.1551114564125,14.3848245313162,14.6033003864889,14.7079262655999,14.6939684987842,14.2795270819893,14.3013428499716,14.6375154456732,14.4618835503644
"439",14.420651124394,13.4681012077394,14.3476874241468,13.5523703628622,14.6901545264804,14.3073047240302,14.2958969434073,14.3143471873552,14.7354312402948,13.9783214628207,14.1121270849884,14.589994346774,14.8155528760018,14.64075870714,14.2869252863919,14.2388608802464,14.634660592142,14.5038147790345
"440",14.3844177790033,13.1128152230201,14.356907724772,13.1695495777226,14.6597953633476,14.3765246842584,14.0394746986298,14.2355705619975,14.6234034186393,14.1811945081847,14.2511987091418,14.6415004311179,14.7408997345617,14.851432399631,14.37634121458,14.3960463200265,14.6845183651278,14.3484475999444
"441",14.511598921225,13.0322265546665,14.4109186819108,12.9003775353778,14.6703616590847,14.2885435736188,14.1479054003303,14.3119914046516,14.5837426077479,14.3150214610744,14.1642076802726,14.6153029076993,14.8476026031667,15.0262193791217,14.36520659589,14.3602482269567,14.5798077814652,14.4279301816407
"442",14.2895967183468,13.3744549420321,14.4850891955359,13.181774913482,14.729163749587,14.2313437107167,14.0599391828477,14.2729645539559,14.6653057454742,14.0759525640946,14.063609009842,14.5312628142059,14.775577786162,14.8324054926882,14.3993132699541,14.4665488106504,14.8337748721563,14.5650499851587
"443",14.2211751918027,13.785991974037,14.4770168705612,12.9689035176725,14.6865128839319,14.3271770506352,13.8227286530969,14.3670053796131,14.6890361638595,14.2991492098696,14.0073608656833,14.6337620994554,14.7651938465862,14.6921545916572,14.4982478700116,14.3337607140985,14.6947272446902,14.5784539283947
"444",14.4881858609443,13.6461031026613,14.5236393241197,12.8669541283996,14.7541818452969,14.3350355031646,13.8768038920035,14.2124373195733,14.6099909973251,14.3457350041273,13.9909767003985,14.5297891414825,14.7091674023106,14.4912093653699,14.459115727526,14.4280321798902,14.7034420994471,14.5969142237737
"445",14.3730582455923,13.155357234283,14.3774276918213,13.2320955547771,14.6553070393788,14.3386397416461,13.9964544497353,14.1834373438642,14.5853304265948,14.2512803628112,13.9411396566178,14.6272367955979,14.6635814116779,14.7580043228164,14.5289362138096,14.3874489941729,14.7067451218262,14.5212002681486
"446",14.3508854421225,13.7716017458012,14.3174250925317,13.2012359373003,14.6530356306798,14.2858320089571,14.1019445240072,14.1468241673037,14.5481441649667,14.2245367720696,13.9594916460786,14.5558020658666,14.7949089408186,14.7548884063842,14.4253326804278,14.4393407113644,14.7297659209323,14.3993224789132
"447",14.3756975814032,13.5438829810547,14.4059177703693,13.1124157316758,14.5562407096409,14.3269977992259,14.0041395771525,14.284250538196,14.4507249633713,14.124879064563,14.0937269397626,14.5706933263681,14.7763355609602,14.7438035449293,14.4748722807596,14.4139320794683,14.5650150160523,14.5077636003978
"448",14.4424405236358,13.3738465838193,14.4719879949407,13.3540094237366,14.5514148570315,14.3229397985301,14.0225539285379,14.2425867144817,14.6163489587893,14.2944353787261,13.9608882934899,14.6431440156563,14.6946202488136,14.7666522423399,14.6242241691622,14.7208703468988,14.6779715075658,14.3876061767631
"449",14.232125908478,13.3855502600671,14.4664693725004,13.222443744136,14.6112852457322,14.3226230757263,13.9340082219175,14.3260617246144,14.5432447966319,14.0717660967428,14.1271567526623,14.6731861456482,14.6641954817382,14.7747518409173,14.5953770168967,14.3448734416781,14.7802326324567,14.4478296402569
"450",14.4413894370841,13.4495804391289,14.4841726087999,13.2190479513002,14.5403746830999,14.319560068604,14.0679263227534,14.285708128429,14.574483098877,14.4670973277116,14.1121262231945,14.6684219770104,14.7759682481873,14.6826669622578,14.5364834329164,14.3477556584433,14.6977881065766,14.4645072567786
"451",14.2399462347145,13.0971786339264,14.4676183041786,13.4217331193675,14.5829613634608,14.276245551196,14.061465772924,14.4001279055696,14.6060599877333,14.3532659711702,14.0630049916163,14.6270372466122,14.807562907968,14.7295151855442,14.382889387352,14.3678168665468,14.5697159748205,14.5212575477175
"452",14.2303735736506,13.2861357613003,14.413964841965,13.4936476369005,14.6199298652251,14.2983079755872,13.9974759507225,14.2861272920396,14.524609972301,14.3298425988679,14.119018586892,14.72108559321,14.7197919072895,14.6247130841106,14.4476440486135,14.3390452392046,14.648348125817,14.5311803670796
"453",14.3113164643108,13.4235665623339,14.2946251235739,13.5206979673817,14.6281812218101,14.2658964213296,13.9711139801578,14.2563778951117,14.5444636760902,14.3778390334429,14.1182747635306,14.6931582638693,14.8563323223408,14.7037296856396,14.4713896615534,14.5014185181053,14.6692520088222,14.6295005822735
"454",14.3639092464194,13.5229174328992,14.2579177073433,13.2842134434078,14.5966994539681,14.2953973828816,14.0884782509547,14.2891257621116,14.4788460602507,14.2411074454904,14.1401189582544,14.7013732886969,14.8182170518766,14.4963975739456,14.3927825390624,14.5150565682146,14.624452705924,14.6320142240841
"455",14.5843211042018,13.3922521536362,14.2438443906358,13.4854904353426,14.6263028033896,14.3606429048741,14.175839753318,14.3300344070979,14.6175438894566,14.0659757412614,14.1355381586226,14.8032232837918,14.8497699445533,14.623119217179,14.3829510647303,14.4944296550395,14.6159167558621,14.5958383578939
"456",14.2488676262911,13.4443779628055,14.2615113898041,13.2949526179217,14.6841890513304,14.3202431281373,14.0687973618308,14.3035361496735,14.5086119733207,14.1718950673037,14.1527574147493,14.6132865242549,14.8727498532645,14.5331516249277,14.3571223952628,14.5142969351511,14.7015223738053,14.5803308343914
"457",14.3133378200797,13.3517421893948,14.22718126074,13.4243273828733,14.5725729431839,14.3642163983169,13.9488904042605,14.3154361989292,14.514350843019,14.1700157166231,14.2552175363753,14.5417387234294,14.7226926557755,14.5742497354692,14.5264317174124,14.5233888922603,14.7769292912251,14.5895437364881
"458",14.3487463870143,13.5138494023648,14.2820475350518,13.0142378301026,14.5699235698569,14.3171772163469,13.9652465230107,14.4130328354006,14.5030259257069,14.1121522827684,14.2281486439228,14.5591661742295,14.7842983984899,14.5706434404476,14.3177646817067,14.3682049425295,14.4987925150371,14.6325575198174
"459",14.354228741282,13.6409910356821,14.2315940620177,13.2524592781369,14.4202947120337,14.4905214066685,13.8038943792765,14.3854553259615,14.4573811665656,14.1225629848377,14.1972911725463,14.6156283754489,14.7348016389767,14.6125546287704,14.3494216314037,14.3376737012643,14.7275518490314,14.5681065173821
"460",14.2736987518385,13.6075350274015,14.3578317177737,13.2783934839972,14.5064180280743,14.4993157437343,13.8180260009156,14.3702185112753,14.5304139368779,14.1203158480055,14.1612569122249,14.6336033834766,14.7009700715106,14.6568618008031,14.3725521112362,14.3175290676012,14.667695292519,14.5294081423336
"461",14.3213386983079,13.1549130039816,14.3547495218037,13.3275082482581,14.5857706334964,14.3595255162461,13.8625128659629,14.3804872107598,14.544932239214,14.3454413971754,14.10521161573,14.5978201372317,14.7446516697344,14.6400222027813,14.4135873457003,14.2881117639316,14.5828486260346,14.4707447220669
"462",14.2031816679602,13.3149717906091,14.3575188473525,13.476323941536,14.6049615521372,14.3301614749586,13.8346251653752,14.2942307099759,14.4976618964976,14.3817774809832,14.087405078409,14.5779844632166,14.9517129865478,14.7935836173947,14.3033273970102,14.259107747106,14.3503635966028,14.4735504353448
"463",14.0719942201926,13.4210428530848,14.3683194543036,13.2305009307954,14.65501430248,14.3170892395301,13.8603997999038,14.3176543113881,14.4535390217531,14.5610000083882,14.1106005874449,14.7072144580353,14.8027463950034,14.7525762624354,14.2862824177717,14.2436899565067,14.4093008628835,14.541457377606
"464",14.3410676507656,13.2411705285066,14.4288779016992,13.3292487824347,14.6587284370533,14.4198073465372,13.7848445960777,14.2548350916636,14.5162114520696,14.6226241385547,14.0595095127238,14.5437755688181,14.8800682283085,14.7699344150919,14.4446101234697,14.311135299995,14.5162397746301,14.5890915352841
"465",14.2575989159252,12.9481800511526,14.4305252321648,13.5337703932354,14.7426579720019,14.4650869642992,13.948164517778,14.4206064006093,14.5014793753375,14.3003957239396,14.0486360814332,14.5707149630061,14.7723870172983,14.6757931221254,14.4139950001859,14.2640695991287,14.5592203745897,14.4793278476426
"466",14.5413844705492,13.3544053866388,14.4949828096957,13.3905603226204,14.4973754211445,14.4749667327564,14.0141598461096,14.2988415492361,14.5203682603753,14.3093452370807,14.108448667915,14.703344852415,14.7627309451276,14.65107772939,14.3989446322294,14.2618516517556,14.6174771564758,14.5138118935884
"467",14.2992224446761,13.3204907676571,14.5009870910045,13.1897765537257,14.4414454858783,14.4990559681363,13.9266028720884,14.3448998291587,14.5717884462914,14.1260516783674,14.1110760712313,14.4731440346316,14.8035452592504,14.725342726614,14.434957237712,14.1949755122603,14.6060736770477,14.6755799669789
"468",14.1341338406007,13.3968779404961,14.4635144038432,13.2643215095354,14.5441891660013,14.3848582984387,14.0561294902214,14.2937180686916,14.5729170128587,14.2657725918841,14.1791699971677,14.6171945894191,14.8031645105866,14.8357209016812,14.5062544059863,14.1716971288239,14.6481073029676,14.6264242650139
"469",14.2213100597713,13.1057958766037,14.5744250267594,13.355019708084,14.534300083352,14.473474719687,13.9862168369827,14.2741681590789,14.5534542079079,14.3636496325437,14.2905856642767,14.7443693920933,14.8042666311541,14.9126263950787,14.420797762166,14.2208685528471,14.7399873523132,14.5228179934712
"470",14.2534548943001,13.1183128889555,14.5426627491632,13.2707551515659,14.6406508334031,14.4454569087985,14.107432841167,14.2803149532939,14.4351874404883,14.3117161401008,14.2019085418343,14.6319029996127,14.8719260148924,14.7707845156452,14.3093530116183,14.1194828046944,14.6982440312118,14.4529085579948
"471",14.3943150752471,13.5337614788979,14.5413986570535,13.0860675786498,14.6157061994518,14.4880224220645,13.9274106313483,14.3036438388768,14.6351542490414,14.3813822782327,14.2343748993199,14.6989808591123,14.8357733979362,14.7419949087934,14.1810374838331,14.0970533880881,14.5855885372186,14.6135193248782
"472",14.3090906508211,13.5225063339825,14.643841788137,13.2847826026263,14.6288500029503,14.4472350784961,14.0221628257893,14.3004489344002,14.7071009587104,14.4473575435132,14.2485847009072,14.6198298056883,14.7651968006873,14.6887718404783,14.3343112570261,14.158280944852,14.6520964245752,14.6865079968826
"473",14.44892240061,14.0307815072458,14.6252402458213,13.2703580411482,14.6186850341741,14.4902941686686,14.024868465463,14.3890805308392,14.6239212208575,14.438876257566,14.2414564900721,14.7974499992816,14.7262351871752,14.731205435576,14.4083633329401,14.2194032330916,14.6258629832628,14.7101963155793
"474",14.4736361746481,13.8748970675599,14.5884491652815,13.4697377262871,14.658848648935,14.5350700081668,14.0103636038905,14.2919569315359,14.7283555746388,14.2513938746434,14.415877002035,14.6608643070751,14.7045299037957,14.6870674320321,14.3446266079713,14.2975663878945,14.5676532135699,14.5630814957379
"475",14.305732445765,13.2920069249218,14.5141514165517,13.5434227291523,14.6178858706209,14.4805468731736,13.8718650547383,14.289977800628,14.630874635052,14.2543464575769,14.2210701705975,14.612662652773,14.7190479483374,14.8312778567551,14.4563548968506,14.2917210535843,14.5249339451704,14.4521727311403
"476",14.1308113814651,13.2638225187599,14.5838062601208,12.9553426667323,14.6145914634372,14.4279912041868,13.7950368803437,14.3024165901999,14.5726448544792,14.0640623823684,14.2919692931657,14.6443710406109,14.9512452854879,14.7707434079173,14.4956616759666,14.3256570640488,14.6090356755872,14.5454010430123
"477",14.3557312012553,13.5586159910752,14.5381288381406,13.1361708162818,14.5530854664205,14.4779880622493,13.9540889391303,14.2373861971857,14.5238450162172,14.3825230871126,14.190408725071,14.6263277314289,14.9303685744909,14.5997919556622,14.3755526130516,14.2927035514849,14.6978754530581,14.5704042735878
"478",14.4058747019741,13.5106043578834,14.432802315938,12.9582792311833,14.4866728919327,14.4491829079148,13.8563258261147,14.2227453201331,14.5271212493041,14.2862065715187,14.153577120179,14.5549147494288,14.8986259296355,14.7043782367626,14.4466885389633,14.431770849097,14.5862376912078,14.4211167769112
"479",14.409307110986,13.7896899054572,14.4431542596813,13.009318723124,14.589031331552,14.4964863156767,13.8076496916689,14.304932033651,14.5970797714515,14.2605887913502,14.1218820650947,14.6449572098307,14.8599759671157,14.614598272921,14.3046125680081,14.2809927718918,14.6078871827892,14.5608098009462
"480",14.4623473800643,13.6669431027635,14.4429891293691,13.2698453140715,14.6099239499108,14.4070440447787,13.6612640521486,14.2525986721139,14.6479576669594,14.0768304432796,14.3367018669166,14.637064631182,14.9108123417445,14.7225683270208,14.3804178699344,14.3668216205615,14.7067840593591,14.5956134750298
"481",14.2106796394331,13.5802536836819,14.5240581635338,13.3010532879782,14.4682507983735,14.5170100258068,13.7952980548738,14.3834595433945,14.5577198818031,13.8545747166777,14.3385119669269,14.6737410446208,14.8122667743892,14.6591336419895,14.4313498203746,14.2231592855759,14.6085223329335,14.6539362852562
"482",14.3769504512061,12.9222378783781,14.4843631049984,13.7197062217187,14.492058994284,14.4305005529543,13.9582919919543,14.276145879511,14.6475694733398,14.0021774743164,14.3692491912661,14.6451992614901,14.8917086541339,14.6357081891682,14.4784570423853,14.119064068025,14.5880363295228,14.6285427846533
"483",13.9049783590405,13.2206731386232,14.6040012337166,13.0230884453369,14.6001310889857,14.364872862227,13.9801005143109,14.2126345911089,14.5796070166225,14.14407723294,14.2279006308522,14.6336375557627,14.8274596058551,14.5653485648442,14.3620142303043,14.0923571607759,14.5593850593505,14.6591226917279
"484",14.3697843652179,13.1838460833075,14.5490532879508,13.1397708421014,14.5568036957082,14.4525613237146,13.8636942959878,14.3363423412099,14.6242569906581,14.1668681553992,14.2528384331702,14.7221817680153,14.7577622545799,14.548993917682,14.2708964165629,14.1364068634168,14.7279363343376,14.5917282292141
"485",14.2060492977009,13.1369144654635,14.5621792697221,13.1978883541668,14.5833455508006,14.3942486789819,13.8468950464624,14.3001519721196,14.5342582593399,14.1357941851882,14.3136278784339,14.6791207426214,14.8007784095813,14.6248767280164,14.4947462907546,14.169354408351,14.5806736353222,14.5864110315517
"486",14.418302715988,12.9484611711764,14.5355011631733,13.5626902438966,14.6022432441221,14.4320727582459,13.9516271079871,14.2977264126062,14.4995342852444,14.1480352749624,14.3108817385808,14.6956878185208,14.7890717634043,14.6481299973994,14.4830958658148,14.3549126973608,14.6620166277997,14.6221872992625
"487",14.3221002874927,12.993654453156,14.4721627666998,13.3335507321256,14.4857157517716,14.439166179132,13.9172581508154,14.40722601482,14.5016867905786,14.3286162035425,14.3218931572166,14.739980162043,14.7585908648591,14.7068280599585,14.3651762239436,14.3875134660396,14.6900386357859,14.6121481436917
"488",14.2911768299171,12.9749776380627,14.5448012936722,13.2081233792337,14.582452036697,14.4069831986974,14.1300843634114,14.3986460802992,14.390918113647,14.1052851076524,14.3312641353932,14.6599223199844,14.6523998286308,14.640989599496,14.3477514855925,14.3788903585114,14.5502704046426,14.4983183048851
"489",14.3570704475755,13.2191311068553,14.5588111070762,13.1956881786601,14.5435837299448,14.4303160206188,14.031307214013,14.3652480426439,14.5395533791281,14.3181246310427,14.2686805205462,14.7854361897101,14.6808582336413,14.7006189106136,14.3457894755757,14.377053828007,14.5525246859493,14.6087605831622
"490",14.2580754094406,13.6669373108208,14.563658571942,13.2287576855805,14.6161932497512,14.4008382232965,14.132717084396,14.371579952041,14.4070800683674,14.3246675977579,14.2948052050791,14.8031055860078,14.8434101057698,14.6795132044721,14.37970586659,14.4112097579171,14.6075436921316,14.490980025643
"491",14.5333865375694,13.4609895648219,14.5141751807367,13.5856731867046,14.679054545805,14.4630431034272,14.0761025145742,14.3834163606988,14.4425138233122,14.4413446173871,14.26015132003,14.6975813115221,14.7818217699755,14.7524496944306,14.3308941728321,14.2309196228938,14.517965160197,14.4871749001424
"492",14.4826147757576,13.3167238481627,14.3556240137633,13.1776187893949,14.5618676401072,14.3843426222817,14.2728885846831,14.3009462884938,14.4920050891244,14.1122774900886,14.2709591931815,14.4976800976634,14.9121495212268,14.8455721062447,14.204539444041,14.4059126701678,14.5451534433216,14.6260356461068
"493",14.3105424423456,13.5159929465012,14.2971340100867,12.9482164162308,14.4282241680968,14.3424696942288,14.1017117279998,14.3320309343954,14.5108850281127,14.2482681883914,14.2800437816,14.6194306488549,14.8387687683592,14.6131788690595,14.3768644289943,14.4461835053365,14.5325559845501,14.5608977391674
"494",14.1188738697736,13.1669362169874,14.2820157440062,13.2323014517904,14.5103868547437,14.4180517584101,14.077606930344,14.2140140789447,14.4613507177068,14.2962076522144,14.2829196114218,14.5846373604493,14.9431946110814,14.5356540270027,14.759924903945,14.6697695238587,14.5418858327193,14.5725311326868
"495",14.4092365341489,13.6790124755879,14.1838608627502,13.3050881519571,14.5837357474452,14.3044659750809,14.2475796344951,14.2657844904734,14.5347508640547,14.3370203427362,14.3243847602886,14.5051689860828,14.932529424648,14.528554544119,14.3467970995186,14.2734841384561,14.5456322724632,14.4229596534764
"496",14.1651363531595,13.4343909975511,14.2843121342676,13.3475114809559,14.555156619932,14.3980179339673,14.1736579144474,14.3017088985174,14.5431278977149,14.209444472647,14.3822145420587,14.5747892472372,14.780841858255,14.5191551909012,14.4296037188907,14.2375454682731,14.6329509025327,14.4267641915914
"497",14.3623649288326,13.0182972078936,14.2662212480989,12.9595994809427,14.6230776223152,14.3786848653604,13.764643275771,14.1745416756133,14.4613988637679,14.3483151726816,14.3792278159138,14.5997030408058,14.7781958039603,14.5281818528344,14.3359332690521,14.4573583486845,14.5884045932286,14.6337794866672
"498",14.2994628667171,13.4713410245877,14.2845257418223,13.0920615061659,14.6414329457501,14.3648690320951,14.0115301063385,14.1033024824304,14.550558975871,14.2585757846635,14.3806538155816,14.6343157760201,14.7097576086234,14.6922402853461,14.486036963929,14.4172575181628,14.5629199741912,14.6423524146115
"499",14.1962075274117,13.3950875173229,14.2786699521073,13.2165273075909,14.5492484445258,14.3015664822919,13.7035650239379,14.3133223239806,14.484719858163,14.3202047238818,14.3775284246151,14.7081162446632,14.8080632648709,14.5789557952046,14.4057718503775,14.3897490886027,14.5922862391985,14.6114983656749
"500",14.4751968250272,13.714437396005,14.2757257436727,13.3887319449064,14.6034889161425,14.3327815662861,13.9217215506892,14.3080240942156,14.5832182906011,14.3330125527399,14.3753015236997,14.7494167632728,14.7215727089007,14.5396083437013,14.2375880691846,14.4840637844905,14.5862339914103,14.5733260984889
"501",14.3685365531402,13.9689320069571,14.3204480082234,13.1968104660491,14.628363482171,14.3738752960475,13.845547556334,14.2764952692616,14.5731251497801,14.3602148504294,14.3991508594694,14.7563807811515,14.8384020522417,14.5345262583265,14.5437947445081,14.477188715043,14.573410462861,14.6586743008571
"502",14.2813959343563,13.5744891976432,14.2493509194642,12.7023807711243,14.5691130002284,14.326051234184,13.8124698017688,14.2261788672749,14.4778848177686,14.2835169291144,14.3376612590191,14.6108945406216,14.9988452350326,14.5466583354615,14.3338651571118,14.2935065571546,14.6930551327439,14.6413186087737
"503",14.1728919217199,13.4059241214615,14.3491618900877,13.2063335262529,14.6433794965469,14.4637004154824,13.8176345031662,14.2803217990068,14.3351870789814,14.2781530555122,14.2890196044478,14.6087848796081,14.8136742924485,14.6916829006961,14.2663952541975,14.2504809011454,14.6707746298395,14.5916221566727
"504",14.0999898203575,13.8166581665454,14.3479325080473,12.9834307731187,14.6818585699816,14.4569351163629,13.8724488532157,14.3705437198683,14.394741275251,14.2744223010727,14.2843346075809,14.4678298085537,14.8053412678443,14.8015049152746,14.3281499131586,14.2901537009635,14.749668515704,14.5256102248397
"505",14.3097683790808,13.7226657519787,14.4135573923467,13.1175258123462,14.7242953961616,14.4731187203145,13.9357235484758,14.324710987898,14.2493752750002,14.1533223695233,14.3284175516668,14.629570810206,14.84343607742,14.7671128577873,14.2543275537682,14.3354021197638,14.5885496534485,14.5410370064809
"506",14.3782665562774,13.5017516453203,14.4249045082538,13.1868064617183,14.6604292275082,14.5363596286083,13.9202441941227,14.224318562525,14.5186881993953,14.3392917676314,14.3862530370723,14.5336222620496,14.8229425317189,14.5119821577519,14.2634641866778,14.2365673709334,14.4541303882418,14.5481902759884
"507",14.54028473561,13.4730021469367,14.389876791688,13.1633706940605,14.6697848736422,14.531772690639,13.8513935648066,14.2460324522314,14.4918454834804,14.3506056174652,14.343147625837,14.5029269306348,14.8097259972504,14.7486421506092,14.1056813477391,14.1534675859944,14.5624974524316,14.5480112878395
"508",14.2957425307702,13.6370095175011,14.5667709781457,12.9089891770091,14.6618278817888,14.4851592293299,13.6961308576918,14.398058519795,14.5102949059164,14.0383046325051,14.2404891114742,14.5968072929761,14.7450883414799,14.6605935161067,14.4789524057358,14.1246980322989,14.3150574593634,14.6032734170113
"509",14.3554969947934,13.2501314481109,14.4230123193626,13.0609801659885,14.6683622994579,14.636812366501,13.8841951177238,14.2899435512425,14.4386952507888,14.2043957091514,14.2339477236902,14.6373736122148,14.7652179996149,14.7952481062752,14.410401293028,14.1440369447276,14.6256727192406,14.620854493814
"510",14.3511390660851,13.3118882864248,14.4305612108953,13.165620292872,14.6802199435177,14.5727091715669,13.6788212329128,14.2814794823591,14.4157974652655,14.3388945042985,14.2241365199471,14.5770051597366,14.8016621649852,14.6492596674389,14.2288056159898,14.1932575338078,14.5229282740625,14.5067961683141
"511",14.2463315413117,13.2811993891084,14.4140761185561,13.4579525027033,14.747611533106,14.536312410505,13.7853416266395,14.3690925818955,14.304877267619,14.2240790894051,14.2801944706846,14.7286673539169,14.8562288200134,14.5103444480008,14.3661780185552,14.3104672175782,14.6632145385554,14.6304266489529
"512",14.2534015037133,13.3744386732381,14.3438153793288,13.3311587052329,14.6545654781839,14.4836527456622,13.5792914135646,14.3521919089365,14.4558086223005,14.1783705272427,14.3038881444592,14.6342616533337,14.9056200870532,14.6456862214722,14.3471923271557,14.3437127400135,14.5190709648374,14.5765206874134
"513",14.0978866076498,13.0418806926758,14.4474468663103,12.9418092973261,14.6766792023804,14.4084791909742,13.7368987724595,14.287292275129,14.3382916379554,14.1973333524161,14.3197570775296,14.5831584050419,14.7651153377799,14.6954461890214,14.1576131861552,14.3428664755631,14.6548902649853,14.5731257053263
"514",14.391378265797,13.2687599720281,14.1050258112533,13.1873214399851,14.5155435686283,14.4150561093592,13.7064742001924,14.443670222841,14.3286611585796,14.1988978218922,14.2916751060133,14.6140794967293,14.8596312036869,14.6242299685021,14.3307064174216,14.182463789373,14.557641726556,14.6630602408139
"515",14.2880961643036,13.5095946292881,14.3581944715515,13.5407012968284,14.5927941931142,14.4194190287624,13.8001842565921,14.3811472203633,14.4089531849158,14.3167164057314,14.2711063093466,14.452586787099,14.9277913496355,14.6616641363316,14.2363845637931,14.4025804955165,14.4469219246823,14.6945825931881
"516",14.431639491251,13.2963568722271,14.1911591947725,13.5699203443252,14.613966031557,14.4075479578211,13.5581305434535,14.4900887960961,14.5245671468606,14.5484204600715,14.1831441589191,14.566009999504,14.8127128643241,14.708497241066,14.5686437289625,14.2816202758498,14.6015083686406,14.6582467033821
"517",14.3590869398676,13.1554947860692,14.1685079030785,13.3332797676742,14.6246599525337,14.4541550173929,13.6267983427783,14.4031375909927,14.6269358759033,14.0254777325075,14.2987983930844,14.603322744802,14.712857101547,14.8122530406207,14.1885230284801,14.3758619472872,14.636311634633,14.5092641002026
